i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_lowcontrast_a95m_umbrella_lowlight_na_12klux_cloudywithoutprecipitation_parkingclutter_8_rvs_11-20kmh_pedestrian_1-5kmh_straightleft_na_na_112320.vid,405
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_lowcontrast_a95m_umbrella_lowlight_na_12klux_cloudywithoutprecipitation_parkingclutter_8_rvs_11-20kmh_pedestrian_6-10kmh_straightleft_na_na_112320.vid,341
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_reflectivity_a95m_na_lowlight_na_13klux_cloudywithoutprecipitation_open_8_rvs_1-10kmh_pedestrian_1-5kmh_straightleft_na_na_112320.vid,605
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_reflectivity_a95m_na_lowlight_na_13klux_cloudywithoutprecipitation_open_8_rvs_1-10kmh_pedestrian_6-10kmh_straightleft_na_na_112320.vid,493
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_reflectivity_a95m_na_lowlight_na_13klux_cloudywithoutprecipitation_open_8_rvs_11-20kmh_pedestrian_1-5kmh_straightleft_na_na_112320.vid,402
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_reflectivity_a95m_na_lowlight_na_13klux_cloudywithoutprecipitation_open_8_rvs_11-20kmh_pedestrian_6-10kmh_straightleft_na_na_112320.vid,355
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_reflectivity_a95m_na_lowlight_na_6klux_cloudywithoutprecipitation_open_8_rvs_1-10kmh_pedestrian_1-5kmh_straightleft_na_na_112320.vid,720
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_reflectivity_a95m_na_lowlight_na_6klux_cloudywithoutprecipitation_open_8_rvs_1-10kmh_pedestrian_6-10kmh_straightleft_na_na_112320.vid,558
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_reflectivity_a95m_na_lowlight_na_6klux_cloudywithoutprecipitation_open_8_rvs_11-20kmh_pedestrian_1-5kmh_straightleft_na_na_112320.vid,447
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_reflectivity_a95m_na_lowlight_na_6klux_cloudywithoutprecipitation_open_8_rvs_11-20kmh_pedestrian_6-10kmh_straightleft_na_na_112320.vid,444
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_reflectivity_a95m_na_lowlight_na_7klux_cloudywithoutprecipitation_parkingclutter_8_rvs_1-10kmh_pedestrian_1-5kmh_straightleft_na_na_112320.vid,432
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_reflectivity_a95m_na_lowlight_na_7klux_cloudywithoutprecipitation_parkingclutter_8_rvs_1-10kmh_pedestrian_6-10kmh_straightleft_na_na_112320.vid,485
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_reflectivity_a95m_na_lowlight_na_7klux_cloudywithoutprecipitation_parkingclutter_8_rvs_11-20kmh_pedestrian_1-5kmh_straightleft_na_na_112320.vid,325
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_reflectivity_a95m_na_lowlight_na_7klux_cloudywithoutprecipitation_parkingclutter_8_rvs_11-20kmh_pedestrian_6-10kmh_straightleft_na_na_112320.vid,452
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_reflectivity_a95m_umbrella_lowlight_na_12klux_cloudywithoutprecipitation_parkingclutter_8_rvs_1-10kmh_pedestrian_1-5kmh_straightleft_na_na_112320.vid,602
